text,label
"Job Title: Cloud Engineer | Education: M.Tech Computer Science | Experience: 1 years at Microsoft India | Skills: grafana, traefik, monitoring, high availability, disaster recovery, ansible, load balancing, service mesh, azure, gitops, tracing, prometheus, elk stack, sli, chef, gitlab ci, logging, consul | Summary: Published research paper on chef optimization techniques. Conducted code reviews for grafana and sli implementations. Implemented service mesh solutions to improve system performance by 40%. Led a team of 5 engineers to deliver tracing projects on time. Wrote unit tests and integration tests for azure modules.",devops
"Job Title: Vue.js Developer | Education: B.Tech Information Technology | Experience: 7 years at Ola | Skills: figma, bootstrap, nuxt.js, three.js, sass, css, websockets, graphql, responsive design, gsap, cypress | Summary: Designed and deployed graphql infrastructure using figma. Implemented responsive design solutions to improve system performance by 40%. Led a team of 5 engineers to deliver cypress projects on time. Integrated nuxt.js with graphql for seamless data flow. Published research paper on websockets optimization techniques.",frontend
"Job Title: Information Security Engineer | Education: B.Tech Computer Science | Experience: 10 years at Tiger Analytics | Skills: incident response, zero trust, reverse engineering, compliance, risk assessment, aws security, kali linux, soc, nmap, web application security, nist, python scripting, cloud security, bash scripting, malware analysis, metasploit, ids | Summary: Collaborated with cross-functional teams on risk assessment and cloud security solutions. Wrote unit tests and integration tests for cloud security modules. Contributed to open-source incident response projects on GitHub.",cybersecurity
"Job Title: Data Platform Engineer | Education: MBA Analytics | Experience: 7 years at Sigmoid | Skills: orc, beam, airflow, power bi, luigi, pig, s3, parquet, data warehouse, metabase, nifi, nosql, etl, glue, elasticsearch | Summary: Wrote unit tests and integration tests for etl modules. Achieved luigi certification and applied it in production environments. Collaborated with cross-functional teams on nosql and airflow solutions.",data_engineering
"Job Title: Cybersecurity Analyst | Education: M.Tech Information Security | Experience: 5 years at Razorpay | Skills: zero trust, qradar, web application security, pki, ldap, iso 27001, owasp, penetration testing, cryptography, powershell, digital forensics, hipaa, network security, compliance, burp suite, azure security, malware analysis, metasploit | Summary: Wrote unit tests and integration tests for metasploit modules. Designed and deployed network security infrastructure using zero trust. Built scalable penetration testing pipelines with burp suite achieving 99.9% uptime. Contributed to open-source metasploit projects on GitHub. Conducted code reviews for iso 27001 and web application security implementations.",cybersecurity
"Job Title: Security Engineer | Education: B.Tech Computer Science | Experience: 2 years at Razorpay | Skills: malware analysis, powershell, nmap, ethical hacking, nist, zero trust, kali linux, digital forensics | Summary: Achieved zero trust certification and applied it in production environments. Conducted code reviews for nmap and powershell implementations. Migrated legacy systems to modern ethical hacking architecture using ethical hacking. Collaborated with cross-functional teams on kali linux and malware analysis solutions.",cybersecurity
"Job Title: Cybersecurity Analyst | Education: Certified Ethical Hacker (CEH) | Experience: 4 years at Sigmoid | Skills: zero trust, pki, vpn, penetration testing, azure security, threat intelligence, tls, owasp, network security, python scripting, web application security, wireshark, firewall, active directory | Summary: Integrated active directory with network security for seamless data flow. Contributed to open-source network security projects on GitHub. Conducted code reviews for owasp and vpn implementations. Designed and deployed wireshark infrastructure using firewall. Migrated legacy systems to modern penetration testing architecture using penetration testing.",cybersecurity
"Job Title: Deep Learning Engineer | Education: M.Sc Data Science | Experience: 8 years at Google India | Skills: lightgbm, catboost, tsne, regression, bayesian optimization, mlflow, pytorch, feature engineering, lstm, gpt | Summary: Collaborated with cross-functional teams on regression and bayesian optimization solutions. Achieved regression certification and applied it in production environments. Contributed to open-source feature engineering projects on GitHub.",machine_learning
"Job Title: DevOps Engineer | Education: CKA Certified | Experience: 6 years at Ola | Skills: azure, flux, grafana, tracing, argocd, load balancing, chef, helm, loki | Summary: Automated argocd processes saving 20 hours of manual work weekly. Optimized load balancing workflows reducing latency by 60% using tracing. Published research paper on azure optimization techniques.",devops
"Job Title: Software Engineer | Education: B.E Computer Engineering | Experience: 3 years at Mu Sigma | Skills: microservices, agile, nginx, typescript, payment integration, html, tailwind css, vue.js, docker, meilisearch | Summary: Designed and deployed payment integration infrastructure using html. Achieved vue.js certification and applied it in production environments. Automated microservices processes saving 20 hours of manual work weekly.",fullstack
"Job Title: Product Engineer | Education: B.Tech Software Engineering | Experience: 6 years at Tiger Analytics | Skills: postgresql, websockets, stripe api, css, vite, github, tailwind css, rest api, webpack, typescript, react, ci/cd, jest, python, meilisearch | Summary: Automated tailwind css processes saving 20 hours of manual work weekly. Implemented jest solutions to improve system performance by 40%. Published research paper on rest api optimization techniques. Developed and maintained github applications using css and python. Built scalable postgresql pipelines with typescript achieving 99.9% uptime.",fullstack
"Job Title: SRE | Education: AWS Certified | Experience: 6 years at MakeMyTrip | Skills: infrastructure as code, jaeger, service mesh, sla, opentelemetry, gcp, autoscaling, bash, puppet, linux, traefik, aws, prometheus, sre | Summary: Automated bash processes saving 20 hours of manual work weekly. Optimized service mesh workflows reducing latency by 60% using gcp. Contributed to open-source autoscaling projects on GitHub.",devops
"Job Title: DevOps Engineer | Education: B.Tech Information Technology | Experience: 1 years at InMobi | Skills: postgresql, oauth, fastapi, sql, redis, terraform, php, nosql, kubernetes, rest api | Summary: Implemented fastapi solutions to improve system performance by 40%. Migrated legacy systems to modern fastapi architecture using kubernetes. Developed and maintained php applications using php and nosql. Collaborated with cross-functional teams on redis and rest api solutions.",backend
"Job Title: Infrastructure Engineer | Education: B.E Electronics | Experience: 10 years at Cognizant | Skills: autoscaling, sli, puppet, gcp, bash, terraform, github actions, load balancing | Summary: Designed and deployed terraform infrastructure using github actions. Automated autoscaling processes saving 20 hours of manual work weekly. Achieved terraform certification and applied it in production environments.",devops
"Job Title: React Native Developer | Education: BCA | Experience: 3 years at Swiggy | Skills: clean architecture, apns, expo, objective-c, flutter, xamarin, ui testing, material design | Summary: Built scalable expo pipelines with objective-c achieving 99.9% uptime. Implemented expo solutions to improve system performance by 40%. Contributed to open-source material design projects on GitHub. Developed and maintained objective-c applications using xamarin and ui testing. Implemented ui testing solutions to improve system performance by 40%.",mobile
"Job Title: Kubernetes Engineer | Education: B.Tech Computer Science | Experience: 2 years at MakeMyTrip | Skills: loki, alerting, vault, jenkins, github actions, argocd, sli, linux, circleci, helm, azure, aws, kubernetes, istio, load balancing, monitoring | Summary: Published research paper on istio optimization techniques. Wrote unit tests and integration tests for linux modules. Optimized vault workflows reducing latency by 60% using vault.",devops
